CustomerID,CustomerName,Region,SubscriptionType,SubscriptionStart,SubscriptionEnd,Canceled,Revenue,Subscription Duration
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1232,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2989,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2389,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2032,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1400,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1119,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2974,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1073,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1849,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1575,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2711,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2148,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1465,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2523,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2928,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1369,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2378,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2144,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2885,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2314,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1445,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2134,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1696,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1143,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2213,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2047,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2060,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2211,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1665,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1231,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2405,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2631,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2365,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1195,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1239,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2322,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1174,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2350,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1138,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1238,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1590,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2518,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1897,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1583,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1637,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1749,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1930,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2917,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2418,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2621,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1455,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1841,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2477,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2954,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2797,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1078,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1190,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2714,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1608,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1785,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2722,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1542,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1318,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1063,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1670,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1094,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1456,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1734,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2169,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2418,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2999,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1547,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2216,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2840,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1925,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1715,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2798,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1075,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2625,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1014,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2942,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2699,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2792,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1360,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1573,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2648,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1195,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2687,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1129,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2431,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1947,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1854,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2083,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1935,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2511,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1401,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1437,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2745,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2383,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1766,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1230,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1993,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2594,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1014,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2149,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1426,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1925,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1163,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2840,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2974,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1069,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1914,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2496,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1831,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1599,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1590,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1057,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1861,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2784,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2526,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2108,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1461,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2616,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2766,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1483,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2235,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1328,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1572,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1859,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1098,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1983,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2050,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2444,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2750,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1790,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2214,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2263,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1928,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1368,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1002,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1451,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1100,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1337,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2574,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2538,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1368,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1844,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2687,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2021,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2565,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1851,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2930,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1774,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2318,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1829,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1484,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2114,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1218,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2712,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2258,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2677,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1356,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2208,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1730,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1985,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2364,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1773,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2104,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2430,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1062,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2818,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1367,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2559,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2802,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2750,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1087,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2809,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2741,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2972,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1287,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2159,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2629,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2803,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2484,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2585,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2863,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1963,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2765,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2940,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2084,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1816,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2829,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1034,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1764,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2876,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1244,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1261,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1198,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2780,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1664,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2010,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1962,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1155,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2588,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2020,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2358,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1500,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2890,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1706,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1659,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1533,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1826,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2776,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2942,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2332,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2880,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2095,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1465,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1122,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2079,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1528,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2281,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2643,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2031,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2266,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2276,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1525,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1990,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1853,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2965,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1567,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1149,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2480,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1704,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1661,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2829,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1795,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1427,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2949,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1520,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2439,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2269,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1279,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2369,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2306,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1585,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2539,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2033,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1185,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1094,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1759,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1631,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2114,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1881,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1798,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1693,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2747,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2259,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2727,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1030,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2923,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1383,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1960,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1635,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2969,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2034,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1233,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2834,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1908,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1695,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1028,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2764,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2363,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1206,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2759,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2847,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1637,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1001,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1119,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1729,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1972,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1290,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1129,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2694,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1911,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1885,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2725,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2426,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2715,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1742,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1989,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1018,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1251,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2094,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2301,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2184,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1309,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1752,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1905,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2118,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2710,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2658,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1907,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2478,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2919,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1437,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1356,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1735,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2120,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1309,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1337,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1210,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2969,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1288,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2467,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1648,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1440,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1867,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1865,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1659,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2660,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2353,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2924,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2883,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2787,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2327,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2716,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1381,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1045,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1426,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1535,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2845,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2472,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1924,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1028,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2876,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1256,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2401,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2482,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1169,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2465,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1822,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2126,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2673,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2946,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1563,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2889,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2920,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2070,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1530,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2806,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1626,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1979,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2989,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2813,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1298,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2399,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1806,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1133,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1118,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2724,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2821,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2481,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1701,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2843,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2604,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2912,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2410,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1252,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1005,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2962,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1754,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1746,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2192,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2009,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2652,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2773,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2130,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1392,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2478,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2708,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2724,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1429,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2216,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1251,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1380,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1280,365
